task_id,domain,criterion_id,criterion_type_normalized,weight,dependent_criteria,descendant_count,direct_score_pp,structural_exposure_pp,description
1431,Medicine,7,Extraction (recall),Primary objective(s),[],5,5.882352941176471,35.294117647058826,States that the patient's height is 64 inches.
1431,Medicine,8,Reasoning,Primary objective(s),"[5, 6, 7, 17]",2,5.882352941176471,17.647058823529413,Concludes that the patient has a body mass index of 35.2 kg/m2 .
1431,Medicine,9,Reasoning,Primary objective(s),[8],1,5.882352941176471,11.764705882352942,States that a BMI of 35.2 kg/m2 in considered obese.
1431,Medicine,10,Extraction (recall),Primary objective(s),[],1,5.882352941176471,11.764705882352942,States that the patient's blood pressure is 116/73 mmHg.
1431,Medicine,11,Reasoning,Primary objective(s),"[5, 7]",1,5.882352941176471,11.764705882352942,States that the patient's height is in the 63rd percentile.
1431,Medicine,12,Reasoning,Primary objective(s),"[10, 11, 17]",0,5.882352941176471,5.882352941176471,States that the patient's blood pressure is normal.
1431,Medicine,13,Extraction (recall),Primary objective(s),[],0,5.882352941176471,5.882352941176471,States that the patient does not smoke.
1431,Medicine,14,Extraction (recall) + Reasoning,Primary objective(s),"[1, 2, 9, 16, 4, 3, 15]",0,5.882352941176471,5.882352941176471,Concludes that that patient has one risk factor for a CVD event.
1431,Medicine,15,Reasoning,Primary objective(s),[1],1,5.882352941176471,11.764705882352942,States that the adolescent risk factors do not require labs.
1431,Medicine,16,Extraction (recall),Primary objective(s),[],1,5.882352941176471,11.764705882352942,States that the patient does not vape.
1431,Medicine,17,Reasoning,Primary objective(s),[],4,5.882352941176471,29.41176470588235,States the patient is likely female.
1436,Medicine,1,Reasoning,Primary objective(s),"[2, 3, 7, 8, 10, 9, 11]",0,9.090909090909092,9.090909090909092,Identifies that Fregoli Syndrome is the most likely diagnosis.
1436,Medicine,2,Extraction (recall) + Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,Identifies the patient exhibits a clear delusional belief.
1436,Medicine,3,Reasoning,Primary objective(s),[],2,9.090909090909092,27.272727272727273,Identifies that there is a change from his baseline mental state.
1436,Medicine,4,Reasoning,Primary objective(s),[3],0,9.090909090909092,9.090909090909092,States that a change in the baseline mental state is consistent with Fregoli Syndrome.
1436,Medicine,5,Extraction (recall) + Reasoning,Primary objective(s),[],3,9.090909090909092,36.36363636363637,Identifies the delusion has a persecutory nature.
1436,Medicine,6,Extraction (recall) + Reasoning,Primary objective(s),[5],2,9.090909090909092,27.272727272727273,Identifies there is a single persecutor.
1436,Medicine,7,Extraction (recall) + Reasoning,Primary objective(s),[6],1,9.090909090909092,18.181818181818183,Identifies that the single persecutor is a 'master of disguise'.
1436,Medicine,8,Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,Identifies the absence of hallucinations is not consistent with schizophrenia.
1436,Medicine,9,Extraction (recall) + Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,Identifies that the patient consistently misidentifies multiple strangers as being one person.
1436,Medicine,10,Extraction (recall) + Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,Identifies the patient's delusion causes them significant functional decline.
1436,Medicine,11,Extraction (recall) + Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,Identifies that the patient's prior head injury is a risk factor for Fregoli syndrome.
1439,Medicine,1,Reasoning,Primary objective(s),[],14,4.0,60.0,States that Pulmicort Flexhaler is difficult to administer for a young child.
1439,Medicine,2,Reasoning,Primary objective(s),[],14,4.0,60.0,States that Pulmicort Flexhaler is an inhaled steroid.
1439,Medicine,3,Reasoning,Primary objective(s),[],14,4.0,60.0,States that a difficult Pulmicort Flexhaler administration can lead to inadequate medication delivery to the lungs.
1439,Medicine,4,Reasoning,Primary objective(s),[],14,4.0,60.0,States that inadequate inhaled steroid delivery can lead to poor asthma control.
1439,Medicine,5,Reasoning,Primary objective(s),"[1, 2, 3, 4]",13,4.0,56.0,States that difficult Pulmicort Flexhaler administration likely caused the patient's poor asthma control.
1439,Medicine,6,Extraction (recall) + Reasoning,Primary objective(s),[],13,4.0,56.0,States that a Pulmicort Flexhaler is the maintenance component of the patient's current combination inhaler therapy.
1439,Medicine,7,Extraction (recall) + Reasoning,Primary objective(s),[],13,4.0,56.0,States that an albuterol inhaler is the reliever component of the patient's current combination inhaler therapy.
1439,Medicine,8,Extraction (recall) + Reasoning,Primary objective(s),[],13,4.0,56.0,States that the patient's asthma is uncontrolled with the current combination inhaler therapy.
1439,Medicine,9,Extraction (recall) + Reasoning,Primary objective(s),[],13,4.0,56.0,States that the patient's asthma is categorized as moderate persistent asthma due to the patient's daily symptoms.
1439,Medicine,10,Reasoning,Primary objective(s),"[5, 6, 7, 8, 9]",12,4.0,52.0,Recommends switching the patient to SMART therapy (single maintenance and reliever therapy).
1439,Medicine,11,Reasoning,Primary objective(s),[10],11,4.0,48.0,Recommends using Symbicort as SMART therapy.
1439,Medicine,12,Reasoning,Primary objective(s),[11],3,4.0,16.0,States that Symbicort is a single metered dose inhaler.
1439,Medicine,13,Reasoning,Not primary objective,[11],0,4.0,4.0,States that an inhaled corticosteroid (ICS) is the maintenance component of Symbicort.
1439,Medicine,14,Reasoning,Not primary objective,[11],0,4.0,4.0,States that a long acting beta2 agonist (LABA) is the reliever component of Symbicort.
1439,Medicine,15,Reasoning,Primary objective(s),[12],2,4.0,12.0,States that a metered dose inhaler (MDI) is used with a spacer.
1439,Medicine,16,Reasoning,Primary objective(s),[15],1,4.0,8.0,States that an MDI with spacer is easier to administer to a young child.
1439,Medicine,17,Reasoning,Primary objective(s),[16],0,4.0,4.0,Concludes that Symbicort with a spacer is easier to administer than Pulmicort Flexhaler in a young child.
1439,Medicine,18,Reasoning,Primary objective(s),[11],0,4.0,4.0,States that Symbicort dose is 80/4.5 mcg.
1439,Medicine,19,Reasoning,Primary objective(s),[11],2,4.0,12.0,States that 2 puffs of Symbicort should be given per dose in the green zone.
1439,Medicine,20,Reasoning,Primary objective(s),[11],2,4.0,12.0,States that Symbicort should be given twice a day in the green zone.
1439,Medicine,21,Reasoning,Primary objective(s),"[19, 20]",1,4.0,8.0,States that the green zone dosing of Symbicort should be continued in the yellow zone.
1439,Medicine,22,Reasoning,Primary objective(s),[],3,4.0,16.0,States that additional dosing of Symbicort should be given in the yellow zone.
1439,Medicine,23,Reasoning,Primary objective(s),[22],0,4.0,4.0,States that 1 additional puff per dose of Symbicort may be given in the yellow zone.
1439,Medicine,24,Reasoning,Primary objective(s),[22],0,4.0,4.0,States that additional Symbicort should be given every 4 hours as needed in the yellow zone.
1439,Medicine,25,Reasoning,Primary objective(s),"[21, 22]",0,4.0,4.0,States that the maximum daily dose of Symbicort in the yellow zone is 8 puffs.
1452,Medicine,1,Extraction (recall) + Reasoning,Primary objective(s),[],2,11.11111111111111,33.333333333333336,States that the patient's joint pain is associated with dermatomyositis (DM).
1452,Medicine,2,Extraction (recall) + Reasoning,Primary objective(s),[],2,11.11111111111111,33.333333333333336,States that the patient's hyperkeratosis palmar is associated with DM.
1452,Medicine,3,Reasoning,Not primary objective,[],0,11.11111111111111,11.11111111111111,States that another term for hyperkeratosis palmar is mechanic's hands.
1452,Medicine,4,Extraction (recall) + Reasoning,Primary objective(s),[],2,11.11111111111111,33.333333333333336,States that the patient's erythema scalp is associated with DM.
1452,Medicine,5,Extraction (recall) + Reasoning,Primary objective(s),[],2,11.11111111111111,33.333333333333336,States that the patient's scale scalp is associated with DM.
1452,Medicine,6,Extraction (recall) + Reasoning,Primary objective(s),[],3,11.11111111111111,44.44444444444444,Recognizes that the patient's reduced DLCO (Diffusion Capacity of the Lungs for Carbon Monoxide testing) is consistent with interstitial lung disease (ILD).
1452,Medicine,7,Reasoning,Primary objective(s),[6],2,11.11111111111111,33.333333333333336,States that ILD is associated with DM.
1452,Medicine,8,Reasoning,Primary objective(s),"[1, 4, 5, 7, 2]",1,11.11111111111111,22.22222222222222,Concludes that the patient's clinical presentation is concerning for DM.
1452,Medicine,9,Reasoning,Primary objective(s),[8],0,11.11111111111111,11.11111111111111,"Lists at least 3 of the following DM findings associated with the patient's scalp biopsy: epidermal atrophy, interface dermatitis, perivascular lymphocytes, or increased dermal mucin."
1476,Medicine,1,Reasoning,Primary objective(s),"[3, 4, 5, 6, 7, 2]",4,4.545454545454546,22.727272727272727,States the patient presents with symptoms of a possible lower urinary tract infection (UTI).
1476,Medicine,2,Reasoning,Primary objective(s),[],5,4.545454545454546,27.272727272727273,States the patient's pain on urination is consistent with a lower UTI.
1476,Medicine,3,Reasoning,Primary objective(s),[],5,4.545454545454546,27.272727272727273,States the patient's urinary frequency is consistent with a lower UTI.
1476,Medicine,4,Reasoning,Primary objective(s),[],5,4.545454545454546,27.272727272727273,States the patient's lack of fever is consistent with a lower UTI.
1476,Medicine,5,Reasoning,Primary objective(s),[],5,4.545454545454546,27.272727272727273,States the patient's lack of vomiting is consistent with a lower UTI.
1476,Medicine,6,Reasoning,Primary objective(s),[],5,4.545454545454546,27.272727272727273,States the patient's lack of abdominal pain is consistent with a lower UTI.
1476,Medicine,7,Reasoning,Primary objective(s),[],5,4.545454545454546,27.272727272727273,States the patient's lack of blood in the urine is consistent with a lower UTI.
1476,Medicine,8,Reasoning,Primary objective(s),[1],3,4.545454545454546,18.181818181818183,States a lower UTI is considered a minor illness.
1476,Medicine,9,Reasoning,Primary objective(s),[8],2,4.545454545454546,13.636363636363637,States that the American Academy of Pediatrics (AAP) defines minor illnesses as nonurgent pediatric care.
1476,Medicine,10,Reasoning,Primary objective(s),"[8, 9, 1]",1,4.545454545454546,9.090909090909092,Concludes that the patient presents for nonurgent pediatric care.
1476,Medicine,11,Reasoning,Primary objective(s),"[10, 15, 13]",0,4.545454545454546,4.545454545454546,States that a pediatrician can legally deny care for a nonurgent visit until consent is obtained.
1476,Medicine,12,Reasoning,Primary objective(s),[],2,4.545454545454546,13.636363636363637,States that the patient's age qualifies her as a minor patient.
1476,Medicine,13,Reasoning,Primary objective(s),[12],1,4.545454545454546,9.090909090909092,States that a minor cannot consent to treatment on their own.
1476,Medicine,14,Extraction (recall),Primary objective(s),[],3,4.545454545454546,18.181818181818183,States the aunt does not have court assigned guardianship at this time.
1476,Medicine,15,Extraction (recall) + Reasoning,Primary objective(s),[14],1,4.545454545454546,9.090909090909092,States that the aunt cannot provide consent by proxy as a legally authorized representative (LAR).
1476,Medicine,16,Reasoning,Primary objective(s),[],0,4.545454545454546,4.545454545454546,States that the pediatrician may use their best judgment in deciding to treat the patient.
1476,Medicine,17,Reasoning,Primary objective(s),[],0,4.545454545454546,4.545454545454546,States that the pediatrician should carefully document the visit.
1476,Medicine,18,Reasoning,Primary objective(s),[],0,4.545454545454546,4.545454545454546,States that the pediatrician should notify child protective services (CPS).
1476,Medicine,19,Reasoning,Primary objective(s),[14],0,4.545454545454546,4.545454545454546,States that the pediatrician should discuss the need to obtain court appointed legal guardianship with the aunt.
1476,Medicine,20,Reasoning,Primary objective(s),[],2,4.545454545454546,13.636363636363637,States that the pediatrician should document that the patient's history may not be accurate.
1476,Medicine,21,Reasoning,Primary objective(s),[20],1,4.545454545454546,9.090909090909092,States the pediatrician should flag the chart as an initial visit without access to a LAR.
